content_producer	site_type	gl	hl	term_id	langs	country	term	type	code_lang	collection_date	result_number	link	domain	top_level_domain	coding_completion_date	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	if_you_answered_no_to_the_previous_question_y	jargon_score	is_a_scientific_background_high_school_or_abo	are_the_following_sources_available_in_the_li	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	does_the_content_reject_or_reinforce_the_disc	is_malicious_meaning_is_alluded_to_in_the_tex	do_claims_contradict_accepted_scientific_expl	are_specific_groups_in_society_pharma_jews_mu	is_there_reference_to_everyday_life	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	langs_country	lang_short	lang_uniq	site_type_fct	content_producer_fct	site_type_collapsed	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
17	1	za	af	77-B	Afrikaans	Cape Town,Western Cape,South Africa	entstowwe outisme	Conspiracy Theories	af	27.12.2022	4	https://kedlaguru.bid/kook/33477-doen-entstowwe-veroorsaak-outisme.html	kedlaguru.bid	kedlaguru.bid	19.2.2023	1	1	1	1	2		2		3		6	0	0	0	0	0	1	0	0	0	3	3	3	3					Afrikaans_Cape Town,Western Cape,South Africa	af	af	Text		5	FALSE	1	1	1	0	0	4	0	0	4	2	3	0.833333333333333
17	1	za	zu	74-B	Zulu	Cape Town,Western Cape,South Africa	ukuguquka kwesimo sezulu inkohliso	Conspiracy Theories	zu	20.2.2023	6	https://www.recursosdeautoayuda.com/zu/revivir-con-plenitud-tiempos-de-crisis/	www.recursosdeautoayuda.com	recursosdeautoayuda.com	15.3.2023	1	1	4	2	2		2		3		2,3,5,6	0	1	1	0	1	1	0	0	0	3	3	3	3					Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	1	1	0	0	4	0	1	4	3	5	2
17	1	za	zu	74-B	Zulu	Cape Town,Western Cape,South Africa	ukuguquka kwesimo sezulu inkohliso	Conspiracy Theories	zu	20.2.2023	7	https://zu.eferrit.com/ukuguquka-kwesimo-sezulu-sezulu-kanye-nezinguquko/	zu.eferrit.com	eferrit.com	15.3.2023	1	1	1	2	2		2		3		5,6	0	0	0	0	1	1	0	0	0	3	3	3	3					Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	1	1	0	0	4	0	0	4	3	4	1
17	1	za	zu	74-B	Zulu	Cape Town,Western Cape,South Africa	ukuguquka kwesimo sezulu inkohliso	Conspiracy Theories	zu	20.2.2023	9	https://books.google.co.za/books?id=9q2SEAAAQBAJ&pg=PT144&lpg=PT144&dq=ukuguquka+kwesimo+sezulu+inkohliso&source=bl&ots=5DUu1v9rxK&sig=ACfU3U1TxkH_13IqhAeHJ3AgQjA0gLDazQ&hl=zu&sa=X&ved=2ahUKEwj4xdO_y6P9AhWNj4kEHWTrDyUQ6AF6BAgoEAM#v=onepage&q=ukuguquka%20kwesimo%20sezulu%20inkohliso&f=false	books.google.co.za	google.co.za	15.3.2023	1	1	4	3	2		2		3		1	1	0	0	0	0	0	0	0	0	2	2	1	3					Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	0	1	1	1	1	1	0	1	-1	1	4	1.91666666666667
17	1	za	zu	79-B	Zulu	Cape Town,Western Cape,South Africa	umhlaba uyisicaba	Conspiracy Theories	zu	20.2.2023	6	https://zu.atomiyme.com/obani-abazibonakalisa-ukuthi-umhlaba-nxazonke-othole-ukuthi-umhlaba-nxazonke/	zu.atomiyme.com	atomiyme.com	15.3.2023	1	1	1	1	2		2		3		1	1	0	0	0	0	0	0	0	0	2	2	2	2					Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
17	1	za	zu	79-B	Zulu	Cape Town,Western Cape,South Africa	umhlaba uyisicaba	Conspiracy Theories	zu	20.2.2023	7	https://play.google.com/store/apps/details?id=com.trueearth2021.app&hl=zu&gl=US&pli=1	play.google.com	google.com	15.3.2023	1	1	4	1	1		2		3		1	1	0	0	0	0	0	0	0	0	1	1	1	2					Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	0	1	0	0	3	0	0	1	-3	1	2	1.16666666666667
17	1	za	zu	71	Zulu	Cape Town,Western Cape,South Africa	Isomiso	Socio-Scientific Issues	zu	20.2.2023	5	https://www.meteorologiaenred.com/zu/que-es-la-sequia-y-que-efectos-produce.html	www.meteorologiaenred.com	meteorologiaenred.com	27.4.2023	1	1	3	2	2	3	2		3	1	3,5,6	0	0	1	0	1	1	0	0	0					2	1	0.5	2	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	1	1	0	0	0	1	0	0	3	5	1.33333333333333
17	1	za	zu	12	Zulu	Cape Town,Western Cape,South Africa	Isikhunta	Canonical Scientific Issues	zu	20.2.2023	10	https://madreshoy.com/zu/consejos-para-limpiar-el-moho-de-la-casa/	madreshoy.com	madreshoy.com	27.4.2023	1	1	1	2	2	3	2		3	2	3,5,6	0	0	1	0	1	1	0	0	0					2	1	0.5	2	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
17	1	za	zu	53	Zulu	Cape Town,Western Cape,South Africa	Ukungondleki	Socio-Scientific Issues	zu	20.2.2023	5	https://www.renovablesverdes.com/xh/ukungondleki-impilo-kunye-nokusingqongileyo/	www.renovablesverdes.com	renovablesverdes.com	27.4.2023	1	1	1	2	2	3	2		3	1	3,5,6	0	0	1	0	1	1	0	0	0					2	1	0.5	2	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	1	1	0	0	0	1	0	0	3	5	1.33333333333333
17	1	za	zu	65	Zulu	Cape Town,Western Cape,South Africa	Ukungcola komhlabathi	Socio-Scientific Issues	zu	20.2.2023	9	https://zu.delachieve.com/imithombo-izimbangela-inhlabathi-ukusilaphazeka-izinhlobo-zenhlabathi-ukungcoliswa-kanye-nemiphumela-imvelo/	zu.delachieve.com	delachieve.com	27.4.2023	1	1	1	1	2	3	1	1	1	1	5	0	0	0	0	1	0	0	0	0					2	1	0.5	2	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
17	1	za	zu	68	Zulu	Cape Town,Western Cape,South Africa	ukutheleleka ngesifo	Socio-Scientific Issues	zu	20.2.2023	8	https://zu.unansea.com/isifo-sofuba-ukutheleleka-umzila-yamaphaphu-sofuba-izimpawu-nezindlela-ukutheleleka/	zu.unansea.com	unansea.com	27.4.2023	1	1	1	1	2	3	1	1	1	1	5	0	0	0	0	1	0	0	0	0					2	1	0.5	2	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
17	1	za	zu	47	Zulu	Cape Town,Western Cape,South Africa	Imoto ye-Autonomic	Novel Science and Technology Issues	zu	27.12.2022	5	https://blog.cognifit.com/zu/imisebenzi-yesistimu-ye-limbic/	blog.cognifit.com	cognifit.com	4.5.2023	1	1	4	2	2	3	1	2	2	2	5,6,9	0	0	0	0	1	1	0	0	1					2	1	0.5	1	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
17	1	za	zu	49	Zulu	Cape Town,Western Cape,South Africa	Inkanyezi edla ezinye	Novel Science and Technology Issues	zu	20.2.2023	9	https://www.actualidadliteratura.com/xh/ivili-lexesha/	www.actualidadliteratura.com	actualidadliteratura.com	27.4.2023	1	4	1	2	0	0	0		0	2	3,5,6	0	0	1	0	1	1	0	0	0					0	0	0	0	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	2	1	0	0	0	0	0	0	0	3	3	0.5
17	1	za	zu	56	Zulu	Cape Town,Western Cape,South Africa	Ikhalori	Socio-Scientific Issues	zu	20.2.2023	2	https://zu.hiloved.com/category/ukupheka-okuphansi-ikhalori/	zu.hiloved.com	hiloved.com	27.4.2023	1	4	1	1	0	0	0		0	2	6	0	0	0	0	0	1	0	0	0					2	0	0	0	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	1	1	0	0	0	0	1	0	0	2	3	0.666666666666667
17	1	za	zu	56	Zulu	Cape Town,Western Cape,South Africa	Ikhalori	Socio-Scientific Issues	zu	20.2.2023	3	https://zu.unansea.com/cheburek-ikhalori-ukudla-ofakwe-ezahlukene/	zu.unansea.com	unansea.com	27.4.2023	1	4	1	1	0	0	0		0	2	5	0	0	0	0	1	0	0	0	0					0	0	0	0	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
17	1	za	zu	38	Zulu	Cape Town,Western Cape,South Africa	Uguquko-simo lwemvelo	Canonical Scientific Issues	zu	27.12.2022	10	https://www.yumpu.com/xx/document/view/4083447/iqhaza-lezimila-ekudleni-nasemithini-yomdabu-kubhekiswe-kakhulu	www.yumpu.com	yumpu.com	30.10.2022	1	1	4	3	2	3	2		3	2	1	1	0	0	0	0	0	0	0	0					2	2	1	1	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Text		5	FALSE	0	2	1	1	0	0	2	1	0	2	7	2.75
17	2	eg	ar	77-B	Arabic	Cairo,Cairo Governorate,Egypt	اللقاحات تسبب التوحد	Conspiracy Theories	ar	28.6.2022	2	https://www.shifaa.ma/vaccines-cause-autism.html	www.shifaa.ma	shifaa.ma	30.10.2022	1	1	4	1	2		2		3		6,8	0	0	0	0	0	1	0	1	0	3	3	3	3					Arabic_Cairo,Cairo Governorate,Egypt	ar	ar	Database		2	FALSE	2	1	1	1	0	4	0	1	4	3	6	2.25
17	2	tw	zh-TW	45	Taiwanese	Taipei City,Taiwan	小行星	Novel Science and Technology Issues	tw	28.7.2022	14	https://www.books.com.tw/web/sys_maglist/rmagazine/MAG0010892	www.books.com.tw	books.com.tw	21.11.2022	1	4							0		""																0		Taiwanese_Taipei City,Taiwan	tw	zh-tw	Database		2	FALSE	1	0	0	0	0	0	0		0	1		
17	2	ua	uk	16	Ukrainian	Kyiv,Kyiv city,Ukraine	рішення	Canonical Scientific Issues	uk	22.12.2022	3	https://youcontrol.com.ua/catalog/court/	youcontrol.com.ua	youcontrol.com.ua	27.4.2023	1	1	1	1	2	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0					2	2	1	2	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Database		2	FALSE	1	0	1	0	0	0	2	0	0	1	4	1.33333333333333
17	2	ua	uk	16	Ukrainian	Kyiv,Kyiv city,Ukraine	рішення	Canonical Scientific Issues	uk	22.12.2022	4	https://court.opendatabot.ua/	court.opendatabot.ua	opendatabot.ua	27.4.2023	1	1	4	1	2	3	1	2	2	1	5.7	0	0	0	0	1	0	1	0	0					1	1	0.5	1	Ukrainian_Kyiv,Kyiv city,Ukraine	uk	uk	Database		2	FALSE	2	0	1	0	0	0	0	1	0	2	4	1.83333333333333
17	3	jp	ja	74-B	Japanese	Tokyo,Tokyo,Japan	気候変動 嘘	Conspiracy Theories	vi	28.7.2022	4	https://www.youtube.com/watch?v=mORO2qqSBlI	www.youtube.com	youtube.com	27.8.2022	1	1	4	2	2		1	2	2		6, 7, 8, 9	0	0	0	0	0	1	1	1	1	3	3	3	3					Japanese_Tokyo,Tokyo,Japan	ja	ja	Video		3	FALSE	2	0	1	2	0	4	0	1	4	2	6	2.33333333333333
17	3	ke	sw	5	Swahili	Nairobi,Nairobi County,Kenya	Mazingira	Canonical Scientific Issues	sw	4.12.2022	3	https://www.youtube.com/watch?v=sYQiXrx0c3E	www.youtube.com	youtube.com	12.7.2023	3	1	2	2	2	3	2		3	2	3,5	0	0	1	0	1	0	0	0	0					2	2	1	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Video		3	FALSE	1	2	1	0	0	0	3	0	0	3	7	2
17	3	ke	sw	29	Swahili	Nairobi,Nairobi County,Kenya	Uzito	Canonical Scientific Issues	sw	4.12.2022	5	https://www.youtube.com/watch?v=YzihM52NzU8	www.youtube.com	youtube.com	12.7.2023	3	1	4	3	2	3	2		3	2	3,5,6,7	0	0	1	0	1	1	1	0	0					2	1	0.5	2	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Video		3	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
17	3	ke	sw	48	Swahili	Nairobi,Nairobi County,Kenya	Kukunja Protini	Novel Science and Technology Issues	sw	4.12.2022	3	https://www.youtube.com/watch?v=E_Fkn46Kg0Q	www.youtube.com	youtube.com	12.7.2023	3	1	3	2	1	1	2		3	2	3,5	0	0	1	0	1	0	0	0	0					1	1	0.5	1	Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke	Video		3	FALSE	1	2	0	0	0	0	1	0	0	3	4	0.833333333333333
17	3	kr	ko	56	Korean	Seoul,South Korea	칼로리	Socio-Scientific Issues	ko	8.8.2022	6	https://www.youtube.com/watch?v=qeBzP4WfZeQ	www.youtube.com	youtube.com	11.1.2023	2	4	4	2	0	0	0		0	2	3			1											1	1	0.5	1	Korean_Seoul,South Korea	ko	ko	Video		3	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
17	3	ru	ru	43	Russian	Moscow,Moscow,Russia	genome	Novel Science and Technology Issues	ru	14.3.2022	6	https://www.kinopoisk.ru/film/744246/watch/?from_block=kp-button-list	www.kinopoisk.ru	kinopoisk.ru	4.7.2023	2	4	3	1	0	0	0		0	2	5					1									0	0	0	0	Russian_Moscow,Moscow,Russia	ru	ru	Video		3	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
17	3	ru	ru	56	Russian	Moscow,Moscow,Russia	Calorie	Socio-Scientific Issues	ru	14.3.2022	7	https://www.youtube.com/watch?v=77bCNcgNofQ	www.youtube.com	youtube.com	4.7.2023	2	4	3	2	0	0	0	1	0	2	3			1											0	0	0	0	Russian_Moscow,Moscow,Russia	ru	ru	Video		3	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
17	3	ru	ru	58	Russian	Moscow,Moscow,Russia	Renewable Energy	Socio-Scientific Issues	ru	14.3.2022	11	https://www.ted.com/talks/saul_griffith_high_altitude_wind_energy_from_kites/transcript?language=ru	www.ted.com	ted.com	4.7.2023	2	1	2	3	2	3	1	1	1	1	9, 7, 5, 4, 3			1	1	1		1		1					2	1	0.5	2	Russian_Moscow,Moscow,Russia	ru	ru	Video		3	FALSE	2	0	1	2	0	0	1	0	0	2	6	1.66666666666667
17	3	tr	tr	13	Turkish	Ankara,Ankara,Turkey	Memeli	Canonical Scientific Issues	tr	4.12.2022	7	https://www.youtube.com/watch?v=ciXSeqtVF-E	www.youtube.com	youtube.com	3.6.2023	2	1	3	1	1	2	2		3	2	5	0	0	0	0	1	0	0	0	0					2	1	0.5	1	Turkish_Ankara,Ankara,Turkey	tr	tr	Video		3	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
17	3	tr	tr	13	Turkish	Ankara,Ankara,Turkey	Memeli	Canonical Scientific Issues	tr	4.12.2022	9	https://www.youtube.com/watch?v=TGxzS9x8e1M	www.youtube.com	youtube.com	3.6.2023	2	1	4	1	2	3	2		3	2	3,5,7	0	0	1	0	1	0	1	0	0					2	2	1	1	Turkish_Ankara,Ankara,Turkey	tr	tr	Video		3	FALSE	1	2	1	0	0	0	2	1	0	3	7	2.66666666666667
17	3	us	en	8	English	Washington,District of Columbia,United States	Pollution	Canonical Scientific Issues	en	14.3.2022	13	https://www.youtube.com/watch?v=OqHp03RRTDs	www.youtube.com	youtube.com	1.4.2023	2	1	3	1	1	2	2		3	2	5					1									2	1	0.5	1	English_Washington,District of Columbia,United States	en	en	Video		3	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
17	3	us	en	8	English	Washington,District of Columbia,United States	Pollution	Canonical Scientific Issues	en	14.3.2022	11	https://www.youtube.com/watch?v=7qkaz8ChelI	www.youtube.com	youtube.com	1.4.2023	2	1	4	1	2	3	2		3	2	9, 7					1		1		1					2	2	1	1	English_Washington,District of Columbia,United States	en	en	Video		3	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
17	3	us	en	29	English	Washington,District of Columbia,United States	Weight	Canonical Scientific Issues	en	14.3.2022	13	https://www.youtube.com/watch?v=ph1GU1qQ1zQ	www.youtube.com	youtube.com	1.4.2023	1	4	4	1	0	0	0		0	2	1	1													0	0	0	0	English_Washington,District of Columbia,United States	en	en	Video		3	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
17	3	us	en	29	English	Washington,District of Columbia,United States	Weight	Canonical Scientific Issues	en	14.3.2022	15	https://www.youtube.com/watch?v=x2YHPZMj8r4	www.youtube.com	youtube.com	1.4.2023	2	4	4	1	0	0	0		0	2	1	1													0	0	0	0	English_Washington,District of Columbia,United States	en	en	Video		3	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
17	3	za	zu	71	Zulu	Cape Town,Western Cape,South Africa	Isomiso	Socio-Scientific Issues	zu	20.2.2023	2	https://www.youtube.com/watch?v=pN0m7vplObU	www.youtube.com	youtube.com	27.4.2023	2	4	4	2	0	0	0		0	2	3.5	0	0	1	0	1	0	0	0	0					0	0	0	0	Zulu_Cape Town,Western Cape,South Africa	zu	zu	Video		3	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
17	4	vn	vi	48	Vietnamese	Hanoi,Hanoi,Vietnam	Cuộn gập protein	Novel Science and Technology Issues	vie	8.8.2022	5	https://quizlet.com/vn/365711223/su-gap-cuon-va-bien-doi-protein-flash-cards/	quizlet.com	quizlet.com	11.1.2023	1	1	4	1	2	2	1	1	1	1	5					1									1	1	0.5	1	Vietnamese_Hanoi,Hanoi,Vietnam	vi	vi	Simulation		4	FALSE	2	0	2	0	0	0	0	1	0	2	5	2.33333333333333
17	5	br	pt-BR	70	Portuguese	Brasilia,Federal District,Brazil	Inundação	Socio-Scientific Issues	pt	4.12.2022	13	http://www.jovemexplorador.iag.usp.br/?p=blog_enchente	www.jovemexplorador.iag.usp.br	usp.br	24.2.2023	1	1	4	2	2	3	2		3	2	5	0	0	0	0	1	0	0	0	0					2	1	0.5	2	Portuguese_Brasilia,Federal District,Brazil	pt	pt-br	Text_and_illustrations		5	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
17	5	br	pt-BR	74-B	Portuguese	Brasilia,Federal District,Brazil	fraude da mudança climática	Conspiracy Theories	pt	4.12.2022	8	https://sophia.antaq.gov.br/Terminal/Acervo/Detalhe/32302?returnUrl=/Terminal/Home/Index&guid=1669420806541	sophia.antaq.gov.br	antaq.gov.br	27.12.2022	1	1	2	2	2		2		3		5	0	0	0	0	1	0	0	0	0	2	2	2	2					Portuguese_Brasilia,Federal District,Brazil	pt	pt-br	Text_and_illustrations		5	FALSE	1	1	1	0	0	0	0	0	0	2	3	0.833333333333333
17	5	de	de	45	German	Berlin,Berlin,Germany	Astroide	Novel Science and Technology Issues	de	4.12.2022	7	https://www.angsuesser.at/docs/math/pdf/fba-rafetseder-astroide/astroide.pdf	www.angsuesser.at	angsuesser.at	30.1.2023	1	1	2	2	2	3	1	2	2	2	4,5,6,8,9	0	0	0	1	1	1	0	1	1					1	1	0.5	1	German_Berlin,Berlin,Germany	de	de	Text_and_illustrations		5	FALSE	3	1	1	2	0	0	0	0	0	4	7	1.66666666666667
17	5	de	de	56	German	Berlin,Berlin,Germany	Kalorie	Socio-Scientific Issues	de	4.12.2022	10	https://www.kalorientabelle.net/	www.kalorientabelle.net	kalorientabelle.net	30.1.2023	1	4	1	1	0	0	0		0	2	5.6	0	0	0	0	1	1	0	0	0					2	1	0.5	2	German_Berlin,Berlin,Germany	de	de	Text_and_illustrations		5	FALSE	2	1	0	0	0	0	1	0	0	3	4	0.833333333333333
17	5	eg	ar	73-B	Arabic	Cairo,Cairo Governorate,Egypt	الاحتباس الحراري خدعة	Conspiracy Theories	ar	28.6.2022	8	https://www.arab4climate.com/%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA/1213-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%A8%D8%A7%D8%B3-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D9%8A-%D9%87%D9%84-%D9%87%D9%88-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%85-%D8%AE%D8%AF%D8%B9%D8%A9-%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%9F.html	www.arab4climate.com	arab4climate.com	30.10.2022	1	1	4	3	2		2		3		5&6	0	0	0	0	1	1	0	0	0	1	1	3	1					Arabic_Cairo,Cairo Governorate,Egypt	ar	ar	Text_and_illustrations		5	FALSE	2	1	1	1	3	1	0	1	-3	3	6	2.25
17	5	eg	ar	80-B	Arabic	Cairo,Cairo Governorate,Egypt	الهبوط علي القمر كذبة	Conspiracy Theories	ar	28.6.2022	10	https://kaheel7.net/?p=6068	kaheel7.net	kaheel7.net	30.10.2022	1	1	1	2	2		2		3		5&6&7&8&9	0	0	0	0	1	1	1	1	1	3	3	3	3					Arabic_Cairo,Cairo Governorate,Egypt	ar	ar	Text_and_illustrations		5	FALSE	2	1	1	2	0	4	0	0	4	3	6	1.5
17	5	es	es	65	Spanish	Madrid,Community of Madrid,Spain	Contaminación del suelo	Socio-Scientific Issues	es	4.12.2022	1	https://recicladoslatrinchera.com/contaminacion-del-suelo/	recicladoslatrinchera.com	recicladoslatrinchera.com	08.04.2023	1	1	1	1	2	3	2		3	2	5,6,9	0	0	0	0	1	1	0	0	1					2	2	1	2	Spanish_Madrid,Community of Madrid,Spain	es	es-es	Text_and_illustrations		5	FALSE	2	2	1	1	0	0	2	0	0	4	8	2.08333333333333
17	5	fr	fr	12	French	Paris,Paris,Ile-de-France,France	Fungi	Canonical Scientific Issues	fr	4.12.2022	4	https://www.aquaportail.com/definition-2357-fungus.html	www.aquaportail.com	aquaportail.com	16.5.2023	1	1	2	1	2	3	1	1	1	1	5,6	0	0	0	0	1	1	0	0	0					1	1	0.5	1	French_Paris,Paris,Ile-de-France,France	fr	fr-fr	Text_and_illustrations		5	FALSE	2	0	1	0	0	0	0	0	0	2	3	0.833333333333333
17	5	fr	fr	66	French	Paris,Paris,Ile-de-France,France	Gaz à effet de serre	Socio-Scientific Issues	fr	4.12.2022	4	https://jancovici.com/changement-climatique/gaz-a-effet-de-serre-et-cycle-du-carbone/quels-sont-les-gaz-a-effet-de-serre-quels-sont-leurs-contribution-a-leffet-de-serre/	jancovici.com	jancovici.com	16.5.2023	1	1	2	3	2	3	1	1	1	1	4,5,6,7,8	0	0	0	1	1	1	1	1	0					1	2	1	2	French_Paris,Paris,Ile-de-France,France	fr	fr-fr	Text_and_illustrations		5	FALSE	3	0	1	2	0	0	1	0	0	3	7	1.83333333333333
17	5	id	id	48	Indonesian	Central Jakarta,Jakarta,Indonesia	Pelipatan protein	Novel Science and Technology Issues	id	28.7.2022	4	https://books.google.co.il/books?id=dwjGlYV4t8gC&pg=PA82&lpg=PA82&dq=Pelipatan+protein&source=bl&ots=IWkSwK_LvO&sig=ACfU3U2OePcJZWlsL1dzGmA9_1ev8snt-g&hl=id&sa=X&redir_esc=y#v=onepage&q=Pelipatan%20protein&f=false	books.google.co.il	google.co.il	11.1.2023	1	1	2	2	2	3	1	2	2	1	3.5			1		1									2	1	0.5	2	Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
17	5	id	id	52	Indonesian	Central Jakarta,Jakarta,Indonesia	Mutasi	Novel Science and Technology Issues	id	28.7.2022	2	https://www.ruangguru.com/blog/klasifikasi-dan-dampak-mutasi	www.ruangguru.com	ruangguru.com	11.1.2023	1	1	4	2	2	3	1	2	2	1	3,5,8			1		1			1						2	1	0.5	2	Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	1	0	1	1	0	0	1	1	0	1	5	2.25
17	5	id	id	53	Indonesian	Central Jakarta,Jakarta,Indonesia	Malnutrisi	Socio-Scientific Issues	id	28.7.2022	1	https://hellosehat.com/parenting/kesehatan-anak/malnutrisi/malnutrisi/	hellosehat.com	hellosehat.com	11.1.2023	1	1	4	2	2	3	1	2	2	2	5,6,7,8					1	1	1	1						2	1	0.5	2	Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
17	5	id	id	74-B	Indonesian	Central Jakarta,Jakarta,Indonesia	Perubahan iklim hoax	Conspiracy Theories	id	28.7.2022	10	https://krisisiklim.com/selamat-datang-di-krisis-iklim/	krisisiklim.com	krisisiklim.com	01.9.2022	1	1	1	1	2		2		3		3,5,6,7	0	0	1	0	1	1	1	0	0	3	3	3	3					Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	2	1	1	0	0	4	0	0	4	3	4	1
17	5	id	id	77-B	Indonesian	Central Jakarta,Jakarta,Indonesia	Vaksin autisme	Conspiracy Theories	id	28.7.2022	4	https://id.theasianparent.com/vaksin-mmr-dan-autisme	id.theasianparent.com	theasianparent.com	01.9.2022	1	1	1	2	2		2		3		5	0	0	0	0	1	0	0	0	0	3	3	3	3					Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	1	1	1	0	0	4	0	0	4	2	3	0.833333333333333
17	5	id	id	54	Indonesian	Central Jakarta,Jakarta,Indonesia	Ketahanan pangan	Socio-Scientific Issues	id	28.7.2022	9	https://cookpad.com/id/resep/5358829-pie-pisang	cookpad.com	cookpad.com	11.1.2023	3	1	1	1	2	0	2		3	2	3.5			1		1									2	2	1	2	Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	1	2	1	0	0	0	3	0	0	3	7	2
17	5	id	id	56	Indonesian	Central Jakarta,Jakarta,Indonesia	Kalori	Socio-Scientific Issues	id	28.7.2022	1	https://hellosehat.com/nutrisi/fakta-gizi/pengertian-kalori/	hellosehat.com	hellosehat.com	11.1.2023	1	1	4	2	2	3	2		3	2	5,6,7,8					1	1	1	1						2	1	0.5	2	Indonesian_Central Jakarta,Jakarta,Indonesia	id	id	Text_and_illustrations		5	FALSE	2	2	1	1	0	0	1	1	0	4	8	2.75
17	5	il	iw	12	Hebrew	Jerusalem District,Israel	פטריות	Canonical Scientific Issues	hw	14.3.2022	11	https://www.carmella.co.il/product-category/%D7%99%D7%A8%D7%A7%D7%95%D7%AA/%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA/	www.carmella.co.il	carmella.co.il	30.3.2023	1	4	1	1	0	0	0		0	2	1	1													0	0	0	0	Hebrew_Jerusalem District,Israel	iw	iw	Text_and_illustrations		5	FALSE	0	1	0	0	0	0	0	0	0	1	1	0.166666666666667
